nfe,sales,dist,sales_norm,dist_norm,zipcodes,elapsed,hv,PF
1050000,1350103,34916.47,0.15,0.503,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 21529 3042 ,134842,0.6338,True
1050000,1350246,34763.14,0.15,0.508,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 21529 12527 ,134049,0.6363,True
1050000,1350574,34762.46,0.149,0.508,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83064 21529 15732 ,149825,0.6365,True
1050000,1351190,34755.0,0.149,0.508,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59063 83022 21529 15732 ,5785613,0.6296,True
1050000,1352227,34722.0,0.14800000000000002,0.509,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 21529 15732 ,179775,0.6358,True
1050000,1352441,34717.0,0.14800000000000002,0.509,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 21529 15732 ,162920,0.6279,True
1050000,1352737,34710.25,0.147,0.51,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83026 21529 15732 ,132794,0.6362,True
1050000,1353539,34709.0,0.146,0.51,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 83022 21529 15732 ,145276,0.6384,True
1050000,1354152,34007.06,0.146,0.5329999999999999,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 88287 15732 3042 ,124345,0.6348,True
1050000,1354172,33773.0,0.146,0.541,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 88287 21529 3042 ,182769,0.6309,True
1050000,1354656,33766.0,0.145,0.541,42349 69181 74223 72138 79098 73249 63517 45770 24106 73113 33104 79594 59077 15732 3042 ,1588687,0.634,True
1050000,1355096,33755.0,0.145,0.542,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 59199 33104 79594 12527 3042 ,180238,0.6358,True
1050000,1355138,33753.0,0.145,0.542,42349 69181 74223 72138 79098 73249 63517 45770 24106 73113 79541 33104 59077 12527 3042 ,3121233,0.6249,True
1050000,1355958,33751.0,0.14400000000000002,0.542,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 33104 79594 59077 12527 3042 ,494903,0.6268,True
1050000,1355968,33745.0,0.14400000000000002,0.542,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 33104 79594 59077 15732 3042 ,2270313,0.6266,True
1050000,1356040,33742.16,0.14400000000000002,0.542,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 33104 79594 59063 15732 3042 ,136770,0.6245,True
1050000,1356450,33732.27,0.14400000000000002,0.542,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 79541 33104 59077 12527 3042 ,134353,0.6328,True
1050000,1357270,33730.0,0.14300000000000002,0.542,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 33104 79594 59077 12527 3042 ,242954,0.6241,True
1050000,1357342,33727.0,0.14300000000000002,0.542,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 33104 79594 59063 12527 3042 ,238164,0.6288,True
1050000,1358379,33708.0,0.142,0.5429999999999999,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 59199 33104 79594 12527 3042 ,188004,0.6353,True
1050000,1358389,33702.24,0.142,0.5429999999999999,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 59199 33104 79594 15732 3042 ,175476,0.6329,True
1050000,1358431,33701.0,0.142,0.5429999999999999,42349 69181 74223 72138 79098 73249 63517 45770 24106 73113 79541 33104 59077 15732 3042 ,3121233,0.6249,True
1050000,1359251,33699.0,0.141,0.5429999999999999,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 33104 79594 59077 15732 3042 ,1588687,0.634,True
1050000,1359691,33687.1,0.14,0.544,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 59199 33104 79594 12527 3042 ,138391,0.6365,True
1050000,1359733,33686.0,0.14,0.544,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 33104 59077 12527 3042 ,1148080,0.6303,True
1050000,1359743,33680.0,0.14,0.544,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 79541 33104 59077 15732 3042 ,215341,0.6346,True
1050000,1360563,33678.0,0.139,0.544,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 33104 79594 59077 15732 3042 ,242954,0.6241,True
1050000,1360635,33675.0,0.139,0.544,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 33104 79594 59063 15732 3042 ,217737,0.6364,True
1050000,1361045,33665.0,0.139,0.545,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59077 12527 3042 ,187106,0.6351,True
1050000,1361117,33662.0,0.139,0.545,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 12527 3042 ,182769,0.6309,True
1050000,1361672,33656.0,0.138,0.545,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 59199 33104 79594 15732 3042 ,204759,0.6362,True
1050000,1362164,33637.0,0.138,0.545,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 79541 59199 33104 15732 3042 ,191732,0.6361,True
1050000,1362984,33635.0,0.13699999999999998,0.546,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 59199 33104 79594 15732 3042 ,162831,0.6321,True
1050000,1363026,33633.0,0.13699999999999998,0.546,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 33104 59077 15732 3042 ,1148080,0.6303,True
1050000,1363098,33630.38,0.13699999999999998,0.546,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 15732 3042 ,125205,0.6372,True
1050000,1363466,33622.0,0.13699999999999998,0.546,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 12527 3042 ,186003,0.629,True
1050000,1364338,33612.29,0.136,0.546,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59077 15732 3042 ,133549,0.6352,True
1050000,1364410,33609.3,0.136,0.546,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 15732 3042 ,132794,0.6362,True
1050000,1365447,33590.0,0.135,0.547,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 15732 3042 ,179774,0.6358,True
1050000,1365661,33581.0,0.134,0.547,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 15732 3042 ,162920,0.6279,True
1050000,1366759,33569.4,0.133,0.5479999999999999,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 15732 3042 ,138015,0.6303,True
1050000,1366779,33163.0,0.133,0.561,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 21529 3042 ,145276,0.6384,True
1050000,1366846,32947.38,0.133,0.568,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 33104 79594 59063 83022 3042 ,138391,0.6365,True
1050000,1367656,32939.0,0.132,0.569,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 83064 3042 ,182769,0.6309,True
1050000,1368693,32901.0,0.131,0.57,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83064 3042 ,204759,0.6362,True
1050000,1369195,32897.0,0.131,0.57,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 59199 33104 79594 83022 3042 ,188004,0.6353,True
1050000,1370005,32888.15,0.13,0.57,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83064 3042 ,125205,0.6372,True
1050000,1370621,32886.23,0.129,0.57,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 83022 3042 ,134048,0.6363,True
1050000,1371658,32848.0,0.128,0.5720000000000001,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83022 3042 ,179774,0.6358,True
1050000,1372168,32837.0,0.128,0.5720000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83026 3042 ,184356,0.6305,True
1050000,1372970,32836.0,0.127,0.5720000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83022 3042 ,182769,0.6309,True
1050000,1373113,32717.3,0.127,0.5760000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83022 12527 ,124345,0.6348,True
1050000,1373441,32713.63,0.127,0.5760000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83064 15732 ,125205,0.6372,True
1050000,1374057,32710.31,0.126,0.5760000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 83022 15732 ,134809,0.6343,True
1050000,1375094,32674.0,0.125,0.578,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83022 15732 ,179774,0.6358,True
1050000,1375308,32668.0,0.125,0.578,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83022 15732 ,162920,0.6279,True
1050000,1375604,32662.0,0.124,0.578,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83026 15732 ,162815,0.6372,True
1050000,1376406,32661.17,0.124,0.578,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83022 15732 ,138015,0.6303,True
1050000,1376426,32134.17,0.124,0.596,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 83022 21529 ,124345,0.6348,True
1050000,1377039,31644.09,0.12300000000000001,0.612,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 88287 3042 ,134841,0.6338,True
1050000,1377110,31550.31,0.12300000000000001,0.615,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 83022 15732 ,141581,0.6339,True
1050000,1377182,31502.41,0.12300000000000001,0.617,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 88287 12527 ,124345,0.6348,True
1050000,1378126,31497.44,0.122,0.617,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 88287 15732 ,125204,0.6372,True
1050000,1379163,31455.0,0.121,0.618,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 88287 15732 ,179774,0.6358,True
1050000,1380475,31445.35,0.12,0.618,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 88287 15732 ,138015,0.6303,True
1050000,1380506,31126.1,0.11900000000000001,0.629,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 79541 59199 33104 33397 3042 ,125066,0.6303,True
1050000,1381326,31125.0,0.11900000000000001,0.629,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 59199 33104 79594 33397 3042 ,161994,0.6326,True
1050000,1381368,31122.0,0.11900000000000001,0.629,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 33104 59077 33397 3042 ,206575,0.637,True
1050000,1381440,31119.0,0.11900000000000001,0.629,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 33397 3042 ,179774,0.6358,True
1050000,1381654,31108.0,0.11800000000000001,0.63,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 33397 3042 ,181566,0.6356,True
1050000,1382680,31100.0,0.11699999999999999,0.63,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59077 33397 3042 ,182603,0.6363,True
1050000,1382752,31097.0,0.11699999999999999,0.63,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59063 33397 3042 ,219751,0.636,True
1050000,1383789,31080.0,0.11599999999999999,0.631,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 33397 3042 ,204758,0.6362,True
1050000,1385101,31058.01,0.115,0.631,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 33397 3042 ,141581,0.6339,True
1050000,1385244,30841.0,0.115,0.639,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 33397 12527 ,182768,0.6309,True
1050000,1386116,30824.0,0.114,0.639,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 59077 33397 15732 ,5785611,0.6296,True
1050000,1387225,30806.0,0.113,0.64,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 33397 15732 ,179774,0.6358,True
1050000,1387439,30795.22,0.113,0.64,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 33397 15732 ,135932,0.6337,True
1050000,1388537,30783.3,0.111,0.6409999999999999,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 33397 15732 ,134841,0.6338,True
1050000,1389038,30438.17,0.111,0.652,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 3042 ,125204,0.6372,True
1050000,1389252,30433.0,0.111,0.652,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 3042 ,182603,0.6363,True
1050000,1390350,30428.0,0.11,0.652,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 3042 ,162907,0.6329,True
1050000,1390493,30273.12,0.11,0.6579999999999999,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 12527 ,125204,0.6372,True
1050000,1391437,30267.35,0.109,0.6579999999999999,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 59063 15732 ,131504,0.6367,True
1050000,1392474,30227.0,0.10800000000000001,0.659,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 15732 ,179774,0.6358,True
1050000,1392688,30221.04,0.107,0.659,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 15732 ,135932,0.6337,True
1050000,1393786,30216.0,0.106,0.659,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 15732 ,182768,0.6309,True
1050000,1394748,29829.46,0.105,0.672,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 33397 83022 ,124345,0.6348,True
1050000,1395291,29097.0,0.105,0.6970000000000001,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 33104 35398 59063 83022 ,206574,0.637,True
1050000,1395505,29089.0,0.10400000000000001,0.6970000000000001,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 33104 35398 59063 83022 ,219751,0.636,True
1050000,1396603,29083.0,0.10300000000000001,0.6970000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 35398 59063 83022 ,217735,0.6364,True
1050000,1397640,29035.0,0.102,0.6990000000000001,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 35398 83022 ,204758,0.6362,True
1050000,1397854,29028.0,0.102,0.6990000000000001,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 35398 83022 ,124345,0.6348,True
1050000,1398952,29021.48,0.10099999999999999,0.6990000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 33104 35398 83022 ,134841,0.6338,True
1050000,1399997,28846.0,0.1,0.705,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 83022 ,145276,0.6384,True
1050000,1400098,27743.0,0.1,0.742,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 59199 73663 33104 79594 32584 ,182768,0.6309,True
1050000,1400212,27737.0,0.1,0.742,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 59063 32584 ,206574,0.637,True
1050000,1400426,27730.0,0.1,0.742,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 59063 32584 ,181566,0.6356,True
1050000,1400672,27726.29,0.099,0.742,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 33104 35398 59063 88287 ,125204,0.6372,True
1050000,1401524,27725.0,0.098,0.743,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 59063 32584 ,206032,0.6381,True
1050000,1402561,27688.0,0.09699999999999999,0.7440000000000001,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 32584 ,179773,0.6358,True
1050000,1402775,27681.03,0.09699999999999999,0.7440000000000001,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 32584 ,124344,0.6348,True
1050000,1403873,27676.03,0.096,0.7440000000000001,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 32584 ,141580,0.6339,True
1050000,1404066,27456.3,0.096,0.7509999999999999,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 88287 ,134841,0.6338,True
1050000,1404692,27362.26,0.095,0.755,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 73663 33104 79594 59063 33397 ,132487,0.6347,True
1050000,1405184,27351.43,0.095,0.755,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 79541 73663 33104 59063 33397 ,125203,0.6372,True
1050000,1406004,27350.34,0.094,0.755,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 73663 33104 79594 59063 33397 ,122755,0.6364,True
1050000,1406221,27313.0,0.094,0.7559999999999999,42349 69181 74223 72138 79098 73249 63517 45770 24106 73113 79541 59199 73663 33104 33397 ,3121231,0.6249,True
1050000,1407041,27312.0,0.09300000000000001,0.7559999999999999,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 59199 73663 33104 79594 33397 ,204758,0.6362,True
1050000,1407533,27301.07,0.092,0.757,42349 69181 74076 72138 79098 73249 63517 45770 24106 73113 79541 59199 73663 33104 33397 ,125066,0.6303,True
1050000,1408353,27300.0,0.092,0.757,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 59199 73663 33104 79594 33397 ,123292,0.6345,True
1050000,1408467,27296.0,0.092,0.757,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 59063 33397 ,206574,0.637,True
1050000,1408681,27289.0,0.091,0.757,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 59063 33397 ,219750,0.636,True
1050000,1409779,27284.0,0.09,0.757,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 59063 33397 ,206032,0.6381,True
1050000,1410816,27245.0,0.08900000000000001,0.758,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 33397 ,179773,0.6358,True
1050000,1411030,27238.0,0.08900000000000001,0.759,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 33397 ,162919,0.6279,True
1050000,1412128,27233.32,0.08800000000000001,0.759,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 33397 ,124344,0.6348,True
1050000,1412671,26483.96,0.087,0.784,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 35398 59063 ,125203,0.6372,True
1050000,1412885,26477.0,0.087,0.784,42349 69181 74081 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 35398 59063 ,219750,0.636,True
1050000,1413983,26472.1,0.086,0.784,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 73663 33104 35398 59063 ,134807,0.6343,True
1050000,1415020,26420.0,0.085,0.7859999999999999,42349 69181 74223 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 35398 ,204757,0.6362,True
1050000,1416332,26408.34,0.084,0.7859999999999999,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 33104 35398 ,134840,0.6338,True
1050000,1416948,26194.0,0.083,0.794,42349 69181 74076 79194 72138 73249 63517 45770 24106 73113 79541 59199 73663 63743 33104 ,145275,0.6384,True
